,Afghanistan,Angola,Albania,Andorra,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cape Verde,Costa Rica,Cuba,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,"Hong Kong, China",Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iran,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,South Korea,Kuwait,Lao,Lebanon,Liberia,Libya,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Monaco,Moldova,Madagascar,Maldives,Mexico,Marshall Islands,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,North Korea,Portugal,Paraguay,Palestine,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,South Sudan,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Seychelles,Syria,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Taiwan,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela,Vietnam,Vanuatu,Samoa,Yemen,South Africa,Zambia,Zimbabwe
2073,73,76,85,0,80,84,83,83,89,89,77,76,88,74,73,85,80,83,79,84,81,82,81,84,82,81,82,68,64,88,90,87,85,74,75,75,73,88,76,82,87,86,87,86,88,76,0,87,81,84,85,78,74,89,84,80,88,75,89,69,75,87,81,75,71,77,72,78,87,80,81,73,91,80,86,73,83,79,79,88,86,80,90,89,89,83,85,91,79,75,81,78,69,0,89,88,78,84,75,84,82,85,65,83,89,83,81,0,81,76,88,84,0,81,72,89,77,83,77,71,78,83,77,82,76,73,78,85,88,89,80,0,88,82,72,88,89,79,0,72,85,82,88,83,82,82,83,80,79,82,80,78,91,64,76,85,0,69,83,74,79,80,84,88,89,68,81,85,73,75,86,77,77,78,79,82,86,87,0,87,78,77,81,84,86,74,79,83,82,71,77,74,74,73,71
2074,73,76,85,0,80,84,83,83,89,89,77,76,88,74,73,85,80,83,79,84,81,82,81,85,82,81,83,68,64,88,90,87,85,74,75,75,73,88,77,82,87,86,87,86,88,76,0,88,81,84,85,78,74,89,85,80,88,75,89,69,75,87,81,75,71,77,72,78,87,80,82,73,91,80,86,73,84,80,79,88,86,80,90,89,89,83,86,91,79,76,81,78,69,0,89,88,78,84,75,84,82,85,65,83,89,83,81,0,81,76,88,84,0,81,72,89,77,83,77,71,78,83,78,82,76,73,79,85,88,89,80,0,88,82,72,88,89,79,0,72,85,82,88,83,82,83,83,80,79,82,80,78,91,64,76,85,0,69,83,74,79,80,84,88,89,68,81,85,73,75,86,77,77,78,79,82,86,87,0,87,78,77,81,85,86,74,80,83,82,71,77,74,74,73,71
2075,73,76,85,0,80,84,83,83,89,89,77,76,88,74,74,85,80,83,80,84,81,82,81,85,83,81,83,68,64,88,90,88,86,74,75,76,73,88,77,82,87,86,87,86,88,76,0,88,81,84,85,79,74,89,85,80,88,75,89,69,75,87,81,75,71,77,72,78,87,80,82,73,91,80,86,73,84,80,79,88,86,80,90,89,89,83,86,91,79,76,81,78,69,0,89,88,79,84,75,84,82,85,65,84,89,83,82,0,81,76,88,84,0,81,72,89,78,83,77,71,78,83,78,82,76,73,79,85,88,89,81,0,88,82,72,88,90,79,0,72,85,82,88,83,83,83,83,81,79,82,80,78,91,65,77,85,0,69,83,75,79,80,85,88,89,68,81,85,74,75,87,78,77,79,79,82,86,87,0,87,78,78,81,85,86,74,80,83,82,72,77,75,74,73,71
2076,73,76,85,0,81,84,83,83,89,89,77,76,88,74,74,85,80,84,80,84,81,82,82,85,83,81,83,68,64,89,90,88,86,75,75,76,73,89,77,82,87,86,87,86,88,76,0,88,82,84,85,79,74,89,85,81,88,75,89,69,75,88,81,76,71,77,72,78,87,80,82,73,91,80,86,73,84,80,79,89,86,80,90,89,89,83,86,91,79,76,81,78,69,0,90,88,79,84,75,84,82,85,66,84,90,83,82,0,82,76,88,84,0,81,72,89,78,83,77,71,79,84,78,82,76,73,79,85,88,89,81,0,88,82,73,88,90,79,0,72,85,82,88,83,83,83,83,81,79,82,80,78,91,65,77,86,0,70,83,75,80,80,85,88,89,68,81,85,74,76,87,78,78,79,79,82,86,87,0,87,78,78,81,85,86,74,80,84,82,72,77,75,74,73,71
2077,73,77,86,0,81,84,83,83,89,89,77,76,88,75,74,85,80,84,80,85,81,82,82,85,83,81,83,68,64,89,90,88,86,75,75,76,73,89,77,83,88,86,88,86,88,76,0,88,82,84,85,79,74,89,85,81,88,76,89,69,75,88,81,76,71,78,73,78,87,80,82,73,91,80,86,74,84,80,80,89,86,80,90,89,89,83,86,91,79,76,81,78,69,0,90,89,79,84,75,84,82,85,66,84,90,83,82,0,82,76,88,84,0,82,72,89,78,83,77,71,79,84,78,83,76,73,79,85,88,89,81,0,88,82,73,88,90,79,0,72,85,82,88,83,83,83,83,81,79,82,80,78,91,65,77,86,0,70,83,75,80,80,85,88,89,69,81,85,74,76,87,78,78,79,79,82,86,88,0,87,78,78,82,85,86,74,80,84,82,72,77,75,74,73,71
2078,73,77,86,0,81,84,83,83,89,89,77,76,88,75,74,86,80,84,80,85,81,82,82,85,83,82,83,68,64,89,90,88,86,75,76,76,73,89,77,83,88,86,88,87,88,77,0,88,82,84,85,79,74,89,85,81,89,76,89,69,76,88,81,76,71,78,73,78,88,81,82,73,91,80,86,74,84,80,80,89,86,80,91,90,90,83,86,91,79,76,82,79,69,0,90,89,79,84,76,84,82,86,66,84,90,83,82,0,82,77,88,84,0,82,73,89,78,83,77,71,79,84,78,83,76,73,79,85,88,89,81,0,88,82,73,88,90,79,0,72,86,82,89,84,83,83,83,81,79,82,80,78,91,65,77,86,0,70,83,75,80,80,85,88,89,69,82,85,74,76,87,78,78,79,79,82,86,88,0,88,78,78,82,85,86,74,80,84,82,72,78,75,74,73,71
2079,74,77,86,0,81,84,83,83,89,89,78,77,88,75,74,86,81,84,80,85,82,83,82,85,83,82,83,69,65,89,90,88,86,75,76,76,74,89,77,83,88,86,88,87,88,77,0,88,82,84,85,79,75,90,85,81,89,76,90,69,76,88,81,76,71,78,73,78,88,81,82,74,91,80,86,74,84,80,80,89,86,81,91,90,90,83,86,91,80,76,82,79,69,0,90,89,79,84,76,85,82,86,66,84,90,84,82,0,82,77,88,84,0,82,73,89,78,83,78,71,79,84,78,83,76,74,79,85,88,90,81,0,89,82,73,88,90,80,0,72,86,83,89,84,83,83,83,81,80,83,81,79,92,65,77,86,0,70,83,75,80,80,85,88,89,69,82,85,74,76,87,78,78,79,79,82,86,88,0,88,78,78,82,85,86,74,80,84,82,72,78,75,74,74,71
2080,74,77,86,0,81,85,83,83,90,89,78,77,88,75,74,86,81,84,80,85,82,83,82,85,83,82,83,69,65,89,91,88,86,75,76,76,74,89,77,83,88,86,88,87,88,77,0,88,82,85,85,79,75,90,85,81,89,76,90,70,76,88,82,76,72,78,73,78,88,81,82,74,91,81,86,74,84,80,80,89,87,81,91,90,90,83,86,91,80,76,82,79,70,0,90,89,79,84,76,85,82,86,66,84,90,84,82,0,82,77,89,85,0,82,73,89,78,83,78,72,79,84,78,83,77,74,79,85,88,90,81,0,89,82,73,88,90,80,0,72,86,83,89,84,83,83,83,81,80,83,81,79,92,65,77,86,0,70,83,75,80,81,85,88,90,69,82,85,74,76,87,78,78,79,80,83,86,88,0,88,79,78,82,85,86,75,80,84,82,72,78,75,74,74,71
2081,74,77,86,0,81,85,84,84,90,89,78,77,89,75,74,86,81,84,80,85,82,83,82,85,83,82,84,69,65,89,91,88,86,75,76,76,74,89,77,83,88,86,88,87,88,77,0,88,82,85,85,79,75,90,85,81,89,76,90,70,76,88,82,76,72,78,73,79,88,81,82,74,91,81,87,74,84,81,80,89,87,81,91,90,90,84,86,91,80,77,82,79,70,0,90,89,79,84,76,85,83,86,66,84,90,84,82,0,82,77,89,85,0,82,73,90,78,83,78,72,79,84,79,83,77,74,80,86,89,90,81,0,89,83,73,88,90,80,0,73,86,83,89,84,83,83,83,81,80,83,81,79,92,65,77,86,0,70,84,75,80,81,85,89,90,69,82,85,74,76,87,78,78,79,80,83,87,88,0,88,79,78,82,85,87,75,81,84,82,72,78,75,75,74,72
2082,74,77,86,0,81,85,84,84,90,90,78,77,89,75,75,86,81,84,80,85,82,83,82,85,83,82,84,69,65,89,91,88,86,75,76,76,74,89,78,83,88,86,88,87,89,77,0,88,82,85,86,79,75,90,85,82,89,76,90,70,76,88,82,76,72,78,73,79,88,81,83,74,92,81,87,74,84,81,80,89,87,81,91,90,90,84,87,92,80,77,82,79,70,0,90,89,79,84,76,85,83,86,66,84,90,84,82,0,83,77,89,85,0,82,73,90,79,84,78,72,79,84,79,83,77,74,80,86,89,90,82,0,89,83,73,89,90,80,0,73,86,83,89,84,83,83,84,82,80,83,81,79,92,65,78,86,0,70,84,76,80,81,85,89,90,69,82,86,75,76,87,79,78,79,80,83,87,88,0,88,79,79,82,85,87,75,81,84,83,72,78,75,75,74,72
2083,74,77,86,0,81,85,84,84,90,90,78,77,89,75,75,86,81,84,81,85,82,83,83,86,83,82,84,69,65,89,91,88,86,76,76,77,74,89,78,83,88,87,88,87,89,77,0,88,82,85,86,80,75,90,86,82,89,76,90,70,76,88,82,77,72,78,73,79,88,81,83,74,92,81,87,74,85,81,80,89,87,81,91,90,90,84,87,92,80,77,82,79,70,0,90,89,80,85,76,85,83,86,67,84,90,84,82,0,83,77,89,85,0,82,73,90,79,84,78,72,79,84,79,83,77,74,80,86,89,90,82,0,89,83,73,89,91,80,0,73,86,83,89,84,84,83,84,82,80,83,81,79,92,65,78,86,0,71,84,76,81,81,85,89,90,69,82,86,75,76,87,79,78,80,80,83,87,88,0,88,79,79,82,85,87,75,81,85,83,73,78,75,75,74,72
2084,74,77,86,0,81,85,84,84,90,90,78,77,89,75,75,86,81,84,81,85,82,83,83,86,83,82,84,69,65,89,91,89,87,76,76,77,74,89,78,84,88,87,88,87,89,77,0,89,83,85,86,80,75,90,86,82,89,76,90,70,76,88,82,77,72,78,73,79,88,81,83,74,92,81,87,75,85,81,81,89,87,81,91,90,90,84,87,92,80,77,82,79,70,0,90,89,80,85,76,85,83,86,67,85,90,84,82,0,83,77,89,85,0,82,73,90,79,84,78,72,79,84,79,83,77,74,80,86,89,90,82,0,89,83,74,89,91,80,0,73,86,83,89,84,84,84,84,82,80,83,81,79,92,66,78,87,0,71,84,76,81,81,86,89,90,69,82,86,75,77,88,79,79,80,80,83,87,88,0,88,79,79,83,86,87,75,81,85,83,73,78,76,75,74,72
2085,74,78,86,0,81,85,84,84,90,90,78,77,89,76,75,87,81,85,81,85,82,83,83,86,83,82,84,69,65,90,91,89,87,76,76,77,74,90,78,84,88,87,88,87,89,78,0,89,83,85,86,80,75,90,86,82,89,77,90,70,76,89,82,77,72,79,74,79,88,81,83,74,92,81,87,75,85,81,81,89,87,81,91,90,90,84,87,92,80,77,83,80,70,0,91,90,80,85,76,85,83,86,67,85,91,84,83,0,83,78,89,85,0,82,73,90,79,84,78,72,80,85,79,83,77,74,80,86,89,90,82,0,89,83,74,89,91,80,0,73,86,84,89,84,84,84,84,82,81,83,81,79,92,66,78,87,0,71,84,76,81,81,86,89,90,70,83,86,75,77,88,79,79,80,80,83,87,88,0,88,79,79,83,86,87,75,81,85,83,73,79,76,75,75,72
2086,74,78,86,0,81,85,84,84,90,90,78,78,89,76,75,87,81,85,81,85,82,83,83,86,84,82,84,69,65,90,91,89,87,76,77,77,74,90,78,84,89,87,89,87,89,78,0,89,83,85,86,80,76,90,86,82,89,77,90,70,77,89,82,77,72,79,74,79,88,82,83,74,92,81,87,75,85,81,81,90,87,82,91,90,90,84,87,92,80,77,83,80,70,0,91,90,80,85,76,86,83,86,67,85,91,84,83,0,83,78,89,85,0,83,73,90,79,84,79,73,80,85,79,84,77,74,80,86,89,90,82,0,89,83,74,89,91,81,0,73,86,84,89,85,84,84,84,82,81,83,82,80,92,66,78,87,0,71,84,76,81,81,86,89,90,70,83,86,75,77,88,79,79,80,80,83,87,89,0,88,79,79,83,86,87,75,81,85,83,73,79,76,75,75,72
2087,75,78,87,0,82,85,84,84,90,90,79,78,89,76,75,87,81,85,81,86,82,84,83,86,84,83,84,69,66,90,91,89,87,76,77,77,74,90,78,84,89,87,89,87,89,78,0,89,83,85,86,80,76,90,86,82,90,77,90,70,77,89,82,77,72,79,74,79,89,82,83,75,92,81,87,75,85,81,81,90,87,82,92,91,91,84,87,92,81,77,83,80,71,0,91,90,80,85,77,86,83,87,67,85,91,84,83,0,83,78,89,85,0,83,73,90,79,84,79,73,80,85,80,84,78,75,80,86,89,90,82,0,89,83,74,89,91,81,0,73,86,84,90,85,84,84,84,82,81,83,82,80,92,66,78,87,0,71,84,76,81,82,86,89,90,70,83,86,75,77,88,79,79,80,81,84,87,89,0,89,80,79,83,86,87,75,81,85,83,73,79,76,75,75,72
2088,75,78,87,0,82,85,84,84,90,90,79,78,89,76,75,87,82,85,81,86,83,84,83,86,84,83,84,70,66,90,91,89,87,76,77,77,75,90,78,84,89,87,89,88,89,78,0,89,83,85,86,80,76,91,86,82,90,77,91,70,77,89,83,77,72,79,74,79,89,82,83,75,92,81,87,75,85,82,81,90,87,82,92,91,91,85,87,92,81,78,83,80,71,0,91,90,80,85,77,86,83,87,67,85,91,84,83,0,83,78,90,85,0,83,74,90,79,84,79,73,80,85,80,84,78,75,81,86,89,91,82,0,90,83,74,89,91,81,0,73,87,84,90,85,84,84,84,82,81,84,82,80,93,66,78,87,0,71,84,76,81,82,86,89,90,70,83,86,76,77,88,79,79,80,81,84,87,89,0,89,80,80,83,86,87,76,81,85,83,73,79,76,76,75,72
2089,75,78,87,0,82,86,85,84,91,90,79,78,89,76,75,87,82,85,81,86,83,84,83,86,84,83,85,70,66,90,92,89,87,76,77,77,75,90,78,84,89,87,89,88,89,78,0,89,83,85,86,80,76,91,86,83,90,77,91,71,77,89,83,77,73,79,74,80,89,82,83,75,92,81,87,75,85,82,81,90,87,82,92,91,91,85,88,92,81,78,83,80,71,0,91,90,80,85,77,86,83,87,67,85,91,85,83,0,84,78,90,86,0,83,74,90,80,84,79,73,80,85,80,84,78,75,81,86,89,91,82,0,90,83,74,89,91,81,0,73,87,84,90,85,84,84,84,82,81,84,82,80,93,66,78,87,0,71,84,76,82,82,86,89,91,70,83,86,76,77,88,79,79,80,81,84,87,89,0,89,80,80,83,86,87,76,82,85,83,73,79,76,76,75,73
2090,75,78,87,0,82,86,85,84,91,90,79,78,90,76,76,87,82,85,81,86,83,84,83,86,84,83,85,70,66,90,92,89,87,76,77,77,75,90,79,84,89,87,89,88,89,78,0,89,83,86,86,81,76,91,86,83,90,77,91,71,77,89,83,77,73,79,74,80,89,82,83,75,92,82,88,75,85,82,81,90,88,82,92,91,91,85,88,92,81,78,83,80,71,0,91,90,81,85,77,86,83,87,67,85,91,85,83,0,84,78,90,86,0,83,74,91,80,84,79,73,80,85,80,84,78,75,81,87,89,91,83,0,90,83,74,89,91,81,0,74,87,84,90,85,84,84,84,83,81,84,82,80,93,66,79,87,0,71,85,77,82,82,86,90,91,70,83,86,76,77,88,80,79,81,81,84,87,89,0,89,80,80,83,86,87,76,82,86,83,73,79,76,76,75,73
2091,75,78,87,0,82,86,85,85,91,91,79,78,90,76,76,87,82,85,82,86,83,84,84,86,84,83,85,70,66,90,92,89,87,77,77,78,75,90,79,84,89,87,89,88,90,78,0,89,83,86,87,81,76,91,86,83,90,77,91,71,77,89,83,78,73,79,74,80,89,82,84,75,92,82,88,75,85,82,82,90,88,82,92,91,91,85,88,93,81,78,83,80,71,0,91,90,81,85,77,86,84,87,68,85,91,85,83,0,84,78,90,86,0,83,74,91,80,84,79,73,80,85,80,84,78,75,81,87,90,91,83,0,90,84,74,90,91,81,0,74,87,84,90,85,85,84,85,83,81,84,82,80,93,66,79,87,0,71,85,77,82,82,86,90,91,70,83,86,76,77,88,80,80,81,81,84,88,89,0,89,80,80,84,86,88,76,82,86,84,74,79,76,76,75,73
2092,75,79,87,0,82,86,85,85,91,91,79,78,90,76,76,87,82,85,82,86,83,84,84,87,84,83,85,70,66,90,92,89,87,77,77,78,75,90,79,85,89,87,89,88,90,79,0,89,83,86,87,81,76,91,86,83,90,78,91,71,77,89,83,78,73,79,74,80,89,82,84,75,93,82,88,76,86,82,82,90,88,82,92,91,91,85,88,93,81,78,84,80,71,0,91,90,81,85,77,86,84,87,68,85,91,85,83,0,84,79,90,86,0,83,74,91,80,85,79,73,80,85,80,84,78,75,81,87,90,91,83,0,90,84,75,90,92,81,0,74,87,84,90,85,85,84,85,83,82,84,82,80,93,66,79,88,0,72,85,77,82,82,86,90,91,70,83,87,76,78,88,80,80,81,81,84,88,89,0,89,80,80,84,86,88,76,82,86,84,74,79,77,76,76,73
2093,75,79,87,0,82,86,85,85,91,91,79,79,90,77,76,87,82,85,82,86,83,84,84,87,84,83,85,70,66,90,92,90,87,77,78,78,75,90,79,85,89,88,89,88,90,79,0,90,84,86,87,81,77,91,87,83,90,78,91,71,77,89,83,78,73,80,75,80,89,83,84,75,93,82,88,76,86,82,82,90,88,83,92,91,91,85,88,93,81,78,84,81,71,0,91,90,81,86,77,87,84,87,68,85,91,85,83,0,84,79,90,86,0,83,74,91,80,85,80,74,81,85,81,84,79,75,81,87,90,91,83,0,90,84,75,90,92,82,0,74,87,85,90,86,85,85,85,83,82,84,83,81,93,67,79,88,0,72,85,77,82,82,86,90,91,71,84,87,76,78,89,80,80,81,81,84,88,89,0,89,80,80,84,87,88,76,82,86,84,74,80,77,76,76,73
2094,76,79,87,0,82,86,85,85,91,91,80,79,90,77,76,88,82,85,82,86,83,84,84,87,84,83,85,70,66,90,92,90,88,77,78,78,75,91,79,85,89,88,89,88,90,79,0,90,84,86,87,81,77,91,87,83,90,78,91,71,78,89,83,78,73,80,75,80,89,83,84,75,93,82,88,76,86,82,82,90,88,83,92,91,91,85,88,93,81,79,84,81,72,0,92,91,81,86,77,87,84,87,68,86,92,85,83,0,84,79,90,86,0,83,74,91,80,85,80,74,81,86,81,84,79,75,81,87,90,91,83,0,90,84,75,90,92,82,0,74,87,85,90,86,85,85,85,83,82,84,83,81,93,67,79,88,0,72,85,77,82,83,87,90,91,71,84,87,76,78,89,80,80,81,81,84,88,89,0,89,81,80,84,87,88,76,82,86,84,74,80,77,76,76,73
2095,76,79,87,0,82,86,85,85,91,91,80,79,90,77,76,88,82,85,82,86,83,84,84,87,84,83,85,71,66,91,92,90,88,77,78,78,75,91,79,85,89,88,90,88,90,79,0,90,84,86,87,81,77,91,87,84,90,78,91,71,78,90,83,78,73,80,75,80,89,83,84,76,93,82,88,76,86,83,82,91,88,83,92,91,91,85,88,93,82,79,84,81,72,0,92,91,81,86,78,87,84,87,68,86,92,85,84,0,84,79,90,86,0,84,74,91,80,85,80,74,81,86,81,84,79,75,81,87,90,91,83,0,90,84,75,90,92,82,0,74,87,85,90,86,85,85,85,83,82,84,83,81,93,67,79,88,0,72,85,77,82,83,87,90,91,71,84,87,77,78,89,80,80,81,82,85,88,90,0,89,81,81,84,87,88,76,82,86,84,74,80,77,77,76,73
2096,76,79,87,0,82,86,85,85,91,91,80,79,90,77,76,88,82,86,82,86,83,85,84,87,85,83,85,71,67,91,92,90,88,77,78,78,76,91,79,85,90,88,90,88,90,79,0,90,84,86,87,81,77,91,87,84,91,78,91,71,78,90,83,78,73,80,75,80,89,83,84,76,93,82,88,76,86,83,82,91,88,83,92,92,92,85,88,93,82,79,84,81,72,0,92,91,81,86,78,87,84,88,68,86,92,85,84,0,85,79,90,86,0,84,74,91,81,85,80,74,81,86,81,85,79,76,82,87,90,91,83,0,90,84,75,90,92,82,0,74,87,85,91,86,85,85,85,83,82,84,83,81,94,67,79,88,0,72,85,77,83,83,87,90,91,71,84,87,77,78,89,80,80,81,82,85,88,90,0,90,81,81,84,87,88,77,83,86,84,74,80,77,77,76,73
2097,76,79,88,0,83,86,85,85,91,91,80,79,90,77,77,88,83,86,82,87,84,85,84,87,85,84,86,71,67,91,92,90,88,77,78,78,76,91,79,85,90,88,90,89,90,79,0,90,84,86,87,82,77,92,87,84,91,78,92,71,78,90,84,78,73,80,75,81,90,83,84,76,93,82,88,76,86,83,82,91,88,83,93,92,92,86,88,93,82,79,84,81,72,0,92,91,82,86,78,87,84,88,68,86,92,85,84,0,85,79,91,86,0,84,75,91,81,85,80,74,81,86,81,85,79,76,82,87,90,91,84,0,91,84,75,90,92,82,0,74,88,85,91,86,85,85,85,83,82,84,83,81,94,67,79,88,0,72,85,77,83,83,87,90,91,71,84,87,77,78,89,80,80,82,82,85,88,90,0,90,81,81,84,87,88,77,83,86,84,74,80,77,77,76,74
2098,76,79,88,0,83,87,86,85,92,91,80,79,90,77,77,88,83,86,82,87,84,85,84,87,85,84,86,71,67,91,93,90,88,78,78,78,76,91,80,85,90,88,90,89,90,79,0,90,84,86,87,82,77,92,87,84,91,78,92,72,78,90,84,78,74,80,75,81,90,83,84,76,93,82,88,76,86,83,83,91,88,83,93,92,92,86,89,93,82,79,84,81,72,0,92,91,82,86,78,87,84,88,69,86,92,86,84,0,85,79,91,87,0,84,75,91,81,85,80,74,81,86,81,85,79,76,82,87,90,92,84,0,91,84,75,90,92,82,0,75,88,85,91,86,85,85,85,84,82,85,83,81,94,67,80,88,0,72,85,78,83,83,87,90,91,71,84,87,77,78,89,81,81,82,82,85,88,90,0,90,81,81,84,87,88,77,83,87,84,74,80,77,77,76,74
2099,76,79,88,0,83,87,86,85,92,91,80,80,91,77,77,88,83,86,83,87,84,85,85,87,85,84,86,71,67,91,93,90,88,78,78,79,76,91,80,85,90,88,90,89,90,80,0,90,84,86,87,82,77,92,87,84,91,79,92,72,78,90,84,79,74,80,75,81,90,83,84,76,93,82,89,77,86,83,83,91,89,83,93,92,92,86,89,93,82,79,85,81,72,0,92,91,82,86,78,87,84,88,69,86,92,86,84,0,85,80,91,87,0,84,75,92,81,85,80,74,81,86,81,85,79,76,82,88,90,92,84,0,91,84,76,90,92,82,0,75,88,85,91,86,85,85,85,84,83,85,84,81,94,67,80,88,0,72,86,78,83,83,87,91,92,71,84,87,77,79,89,81,81,82,82,85,88,90,0,90,81,81,85,87,88,77,83,87,84,74,80,77,77,77,74
2100,76,80,88,0,83,87,86,85,92,92,80,80,91,77,77,88,83,86,83,87,84,85,85,88,85,84,86,71,67,91,93,90,88,78,78,79,76,91,80,86,90,88,90,89,91,80,0,90,84,87,88,82,78,92,87,84,91,79,92,72,78,90,84,79,74,81,75,81,90,83,85,76,93,83,89,77,86,83,83,91,89,83,93,92,92,86,89,94,82,79,85,82,72,0,92,91,82,86,78,87,84,88,69,86,92,86,84,0,85,80,91,87,0,84,75,92,81,85,81,75,81,86,82,85,80,76,82,88,91,92,84,0,91,85,76,90,93,83,0,75,88,85,91,86,86,85,86,84,83,85,84,82,94,67,80,88,0,73,86,78,83,83,87,91,92,71,84,87,77,79,89,81,81,82,82,85,88,90,0,90,82,81,85,87,88,77,83,87,85,75,80,78,77,77,74
